,State_x,City_x,2010 POP,Median 2010,2011 POP,Median 2011,2012 POP,Median 2012,2013 POP,Median 2013,2014 POP,Median 2014,2015 POP,Median 2015,2016 POP,Median 2016,2017 POP,Median 2017,Brewery Name,City_y,State_y,Country,Year Established,Still in Business?,Closed?
81404,Wyoming,Big Horn County,11667,53802,11726,56380,11765,56573,11939,57406,11859,58252,11956,58840,11941,59143,11906,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81405,Wyoming,Basin town,1286,53802,1290,56380,1291,56573,1305,57406,1294,58252,1300,58840,1296,59143,1293,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81406,Wyoming,Burlington town,291,53802,301,56380,307,56573,319,57406,326,58252,333,58840,335,59143,337,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81407,Wyoming,Byron town,592,53802,596,56380,601,56573,613,57406,610,58252,619,58840,617,59143,616,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81408,Wyoming,Cowley town,657,53802,677,56380,693,56573,711,57406,715,58252,735,58840,743,59143,748,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81409,Wyoming,Deaver town,178,53802,180,56380,180,56573,183,57406,181,58252,184,58840,183,59143,185,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81410,Wyoming,Frannie town (pt.),138,53802,138,56380,138,56573,140,57406,138,58252,139,58840,139,59143,138,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81411,Wyoming,Greybull town,1845,53802,1849,56380,1852,56573,1878,57406,1862,58252,1874,58840,1869,59143,1862,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81412,Wyoming,Lovell town,2360,53802,2367,56380,2372,56573,2404,57406,2387,58252,2403,58840,2403,59143,2393,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81413,Wyoming,Manderson town,114,53802,114,56380,114,56573,118,57406,116,58252,117,58840,117,59143,116,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81414,Wyoming,Balance of Big Horn County,4206,53802,4214,56380,4217,56573,4268,57406,4230,58252,4252,58840,4239,59143,4218,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81415,Wyoming,Campbell County,46233,53802,46560,56380,47861,56573,48051,57406,48192,58252,49293,58840,48800,59143,46242,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81416,Wyoming,Gillette city,29947,53802,30392,56380,31378,56573,31637,57406,31820,58252,32611,58840,32290,59143,30560,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81417,Wyoming,Wright town,1807,53802,1809,56380,1858,56573,1852,57406,1848,58252,1871,58840,1845,59143,1742,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81418,Wyoming,Balance of Campbell County,14479,53802,14359,56380,14625,56573,14562,57406,14524,58252,14811,58840,14665,59143,13940,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81419,Wyoming,Carbon County,15849,53802,15848,56380,15732,56573,15861,57406,15907,58252,15645,58840,15727,59143,15303,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81420,Wyoming,Baggs town,439,53802,446,56380,441,56573,445,57406,447,58252,439,58840,440,59143,428,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81421,Wyoming,Dixon town,97,53802,98,56380,97,56573,99,57406,99,58252,98,58840,99,59143,97,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81422,Wyoming,Elk Mountain town,190,53802,192,56380,193,56573,194,57406,194,58252,193,58840,194,59143,189,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81423,Wyoming,Encampment town,449,53802,449,56380,446,56573,448,57406,449,58252,440,58840,445,59143,436,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81424,Wyoming,Hanna town,839,53802,837,56380,830,56573,833,57406,833,58252,816,58840,819,59143,793,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81425,Wyoming,Medicine Bow town,283,53802,282,56380,280,56573,281,57406,281,58252,275,58840,275,59143,267,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81426,Wyoming,Rawlins city,9235,53802,9219,56380,9142,56573,9224,57406,9235,58252,9077,58840,9111,59143,8858,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81427,Wyoming,Riverside town,52,53802,52,56380,51,56573,52,57406,52,58252,52,58840,54,59143,53,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81428,Wyoming,Saratoga town,1687,53802,1684,56380,1671,56573,1680,57406,1700,58252,1685,58840,1697,59143,1655,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81429,Wyoming,Sinclair town,432,53802,431,56380,426,56573,428,57406,428,58252,419,58840,422,59143,407,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81430,Wyoming,Balance of Carbon County,2146,53802,2158,56380,2155,56573,2177,57406,2189,58252,2151,58840,2171,59143,2120,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81431,Wyoming,Converse County,13821,53802,13736,56380,14025,56573,14365,57406,14219,58252,14312,58840,14127,59143,13809,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81432,Wyoming,Douglas city,6114,53802,6103,56380,6282,56573,6484,57406,6467,58252,6552,58840,6496,59143,6350,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81433,Wyoming,Glenrock town,2646,53802,2622,56380,2660,56573,2716,57406,2676,58252,2685,58840,2649,59143,2591,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81434,Wyoming,Lost Springs town,4,53802,4,56380,4,56573,4,57406,4,58252,4,58840,4,59143,4,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81435,Wyoming,Rolling Hills town,437,53802,433,56380,438,56573,445,57406,437,58252,437,58840,429,59143,419,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81436,Wyoming,Balance of Converse County,4620,53802,4574,56380,4641,56573,4716,57406,4635,58252,4634,58840,4549,59143,4445,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81437,Wyoming,Crook County,7119,53802,7123,56380,7141,56573,7153,57406,7245,58252,7432,58840,7497,59143,7410,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81438,Wyoming,Hulett town,385,53802,385,56380,390,56573,397,57406,401,58252,411,58840,414,59143,416,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81439,Wyoming,Moorcroft town,1013,53802,1019,56380,1021,56573,1023,57406,1034,58252,1058,58840,1068,59143,1054,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81440,Wyoming,Pine Haven town,492,53802,493,56380,492,56573,492,57406,499,58252,519,58840,529,59143,522,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81441,Wyoming,Sundance town,1191,53802,1191,56380,1207,56573,1212,57406,1234,58252,1265,58840,1278,59143,1265,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81442,Wyoming,Balance of Crook County,4038,53802,4035,56380,4031,56573,4029,57406,4077,58252,4179,58840,4208,59143,4153,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81443,Wyoming,Fremont County,40195,53802,40520,56380,41022,56573,40911,57406,40573,58252,40237,58840,40245,59143,39803,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81444,Wyoming,Dubois town,985,53802,998,56380,1011,56573,1006,57406,997,58252,987,58840,984,59143,974,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81445,Wyoming,Hudson town,462,53802,465,56380,470,56573,469,57406,464,58252,459,58840,457,59143,452,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81446,Wyoming,Lander city,7615,53802,7678,56380,7772,56573,7800,57406,7731,58252,7654,58840,7628,59143,7551,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81447,Wyoming,Pavillion town,233,53802,239,56380,242,56573,240,57406,240,58252,238,58840,237,59143,234,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81448,Wyoming,Riverton city,10937,53802,11025,56380,11177,56573,11180,57406,11098,58252,11061,58840,11178,59143,11058,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81449,Wyoming,Shoshoni town,652,53802,657,56380,666,56573,661,57406,661,58252,653,58840,651,59143,652,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81450,Wyoming,Balance of Fremont County,19311,53802,19458,56380,19684,56573,19555,57406,19382,58252,19185,58840,19110,59143,18882,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81451,Wyoming,Goshen County,13422,53802,13580,56380,13642,56573,13551,57406,13544,58252,13566,58840,13355,59143,13378,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81452,Wyoming,Fort Laramie town,231,53802,234,56380,234,56573,232,57406,232,58252,231,58840,229,59143,229,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81453,Wyoming,La Grange town,450,53802,454,56380,455,56573,452,57406,453,58252,450,58840,445,59143,445,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81454,Wyoming,Lingle town,471,53802,476,56380,477,56573,472,57406,472,58252,470,58840,462,59143,463,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81455,Wyoming,Torrington city,6637,53802,6725,56380,6765,56573,6742,57406,6732,58252,6780,58840,6679,59143,6691,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81456,Wyoming,Yoder town,153,53802,153,56380,154,56573,158,57406,159,58252,159,58840,156,59143,156,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81457,Wyoming,Balance of Goshen County,5480,53802,5538,56380,5557,56573,5495,57406,5496,58252,5476,58840,5384,59143,5394,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81458,Wyoming,Hot Springs County,4809,53802,4808,56380,4833,56573,4834,57406,4789,58252,4717,58840,4669,59143,4696,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81459,Wyoming,East Thermopolis town,254,53802,254,56380,255,56573,256,57406,254,58252,250,58840,247,59143,249,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81460,Wyoming,Kirby town,92,53802,92,56380,92,56573,92,57406,91,58252,90,58840,89,59143,90,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81461,Wyoming,Thermopolis town,3007,53802,3006,56380,3021,56573,3021,57406,2992,58252,2945,58840,2916,59143,2930,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81462,Wyoming,Balance of Hot Springs County,1456,53802,1456,56380,1465,56573,1465,57406,1452,58252,1432,58840,1417,59143,1427,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81463,Wyoming,Johnson County,8587,53802,8645,56380,8637,56573,8637,57406,8584,58252,8616,58840,8496,59143,8476,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81464,Wyoming,Buffalo city,4595,53802,4637,56380,4635,56573,4637,57406,4616,58252,4642,58840,4587,59143,4584,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81465,Wyoming,Kaycee town,264,53802,265,56380,264,56573,266,57406,265,58252,268,58840,270,59143,269,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81466,Wyoming,Balance of Johnson County,3728,53802,3743,56380,3738,56573,3734,57406,3703,58252,3706,58840,3639,59143,3623,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81467,Wyoming,Laramie County,92219,53802,92587,56380,94704,56573,95731,57406,96123,58252,97005,58840,97968,59143,98327,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81468,Wyoming,Albin town,181,53802,181,56380,184,56573,184,57406,182,58252,187,58840,197,59143,204,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81469,Wyoming,Burns town,302,53802,301,56380,305,56573,311,57406,309,58252,312,58840,314,59143,311,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81470,Wyoming,Cheyenne city,59884,53802,60299,56380,61555,56573,62245,57406,62440,58252,63026,58840,63601,59143,63624,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81471,Wyoming,Pine Bluffs town,1133,53802,1131,56380,1148,56573,1153,57406,1141,58252,1144,58840,1146,59143,1142,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81472,Wyoming,Balance of Laramie County,30719,53802,30675,56380,31512,56573,31838,57406,32051,58252,32336,58840,32710,59143,33046,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81473,Wyoming,Lincoln County,18094,53802,18009,56380,17938,56573,18312,57406,18567,58252,18736,58840,19076,59143,19265,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81474,Wyoming,Afton town,1918,53802,1910,56380,1906,56573,1941,57406,1963,58252,1969,58840,1986,59143,2005,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81475,Wyoming,Alpine town,826,53802,821,56380,814,56573,828,57406,837,58252,842,58840,855,59143,866,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81476,Wyoming,Cokeville town,534,53802,528,56380,529,56573,538,57406,546,58252,547,58840,554,59143,551,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81477,Wyoming,Diamondville town,737,53802,734,56380,730,56573,744,57406,754,58252,755,58840,760,59143,758,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81478,Wyoming,Kemmerer city,2650,53802,2639,56380,2629,56573,2687,57406,2726,58252,2732,58840,2757,59143,2747,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81479,Wyoming,La Barge town,552,53802,546,56380,543,56573,553,57406,560,58252,561,58840,565,59143,562,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81480,Wyoming,Opal town,96,53802,95,56380,94,56573,98,57406,98,58252,101,58840,105,59143,105,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81481,Wyoming,Star Valley Ranch town,1499,53802,1492,56380,1488,56573,1519,57406,1538,58252,1546,58840,1564,59143,1581,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81482,Wyoming,Thayne town,365,53802,363,56380,361,56573,367,57406,370,58252,371,58840,376,59143,382,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81483,Wyoming,Balance of Lincoln County,8917,53802,8881,56380,8844,56573,9037,57406,9175,58252,9312,58840,9554,59143,9708,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81484,Wyoming,Natrona County,75456,53802,76421,56380,78583,56573,81101,57406,81439,58252,82134,58840,80892,59143,79547,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81485,Wyoming,Bar Nunn town,2212,53802,2260,56380,2436,56573,2675,57406,2758,58252,2849,58840,2815,59143,2781,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81486,Wyoming,Casper city,55249,53802,56104,56380,57692,56573,59480,57406,59711,58252,59999,58840,58906,59143,57814,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81487,Wyoming,Edgerton town,194,53802,194,56380,199,56573,202,57406,202,58252,203,58840,201,59143,198,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81488,Wyoming,Evansville town,2619,53802,2766,56380,2829,56573,2886,57406,2864,58252,2969,58840,2997,59143,2950,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81489,Wyoming,Midwest town,403,53802,400,56380,409,56573,420,57406,415,58252,415,58840,406,59143,395,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81490,Wyoming,Mills town,3465,53802,3446,56380,3513,56573,3649,57406,3745,58252,3853,58840,3888,59143,3899,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81491,Wyoming,Balance of Natrona County,11314,53802,11251,56380,11505,56573,11789,57406,11744,58252,11846,58840,11679,59143,11510,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81492,Wyoming,Niobrara County,2491,53802,2483,56380,2476,56573,2544,57406,2489,58252,2496,58840,2470,59143,2397,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81493,Wyoming,Lusk town,1572,53802,1569,56380,1576,56573,1624,57406,1593,58252,1598,58840,1583,59143,1543,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81494,Wyoming,Manville town,95,53802,95,56380,93,56573,95,57406,93,58252,93,58840,92,59143,88,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81495,Wyoming,Van Tassell town,15,53802,15,56380,15,56573,15,57406,15,58252,15,58840,14,59143,14,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81496,Wyoming,Balance of Niobrara County,809,53802,804,56380,792,56573,810,57406,788,58252,790,58840,781,59143,752,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81497,Wyoming,Park County,28248,53802,28546,56380,28933,56573,29170,57406,29119,58252,29110,58840,29412,59143,29568,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81498,Wyoming,Cody city,9541,53802,9632,56380,9745,56573,9827,57406,9775,58252,9769,58840,9836,59143,9885,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81499,Wyoming,Frannie town (pt.),19,53802,19,56380,19,56573,21,57406,21,58252,20,58840,20,59143,20,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81500,Wyoming,Meeteetse town,327,53802,330,56380,333,56573,334,57406,332,58252,332,58840,334,59143,335,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81501,Wyoming,Powell city,6317,53802,6311,56380,6404,56573,6411,57406,6428,58252,6367,58840,6438,59143,6440,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81502,Wyoming,Balance of Park County,12044,53802,12254,56380,12432,56573,12577,57406,12563,58252,12622,58840,12784,59143,12888,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81503,Wyoming,Platte County,8664,53802,8695,56380,8730,56573,8707,57406,8776,58252,8797,58840,8675,59143,8562,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81504,Wyoming,Chugwater town,212,53802,213,56380,214,56573,211,57406,212,58252,211,58840,208,59143,203,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81505,Wyoming,Glendo town,205,53802,206,56380,207,56573,206,57406,208,58252,209,58840,206,59143,204,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81506,Wyoming,Guernsey town,1148,53802,1163,56380,1169,56573,1180,57406,1192,58252,1197,58840,1174,59143,1151,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81507,Wyoming,Hartville town,62,53802,62,56380,62,56573,63,57406,63,58252,63,58840,62,59143,61,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81508,Wyoming,Wheatland town,3623,53802,3622,56380,3629,56573,3625,57406,3646,58252,3650,58840,3598,59143,3565,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81509,Wyoming,Balance of Platte County,3414,53802,3429,56380,3449,56573,3422,57406,3455,58252,3467,58840,3427,59143,3378,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81510,Wyoming,Sheridan County,29123,53802,29254,56380,29528,56573,29735,57406,29888,58252,29940,58840,30049,59143,30210,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81511,Wyoming,Clearmont town,141,53802,143,56380,142,56573,144,57406,145,58252,144,58840,146,59143,147,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81512,Wyoming,Dayton town,760,53802,771,56380,779,56573,783,57406,793,58252,805,58840,821,59143,824,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81513,Wyoming,Ranchester town,861,53802,876,56380,898,56573,917,57406,938,58252,940,58840,941,59143,974,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81514,Wyoming,Sheridan city,17451,53802,17484,56380,17653,56573,17767,57406,17818,58252,17822,58840,17840,59143,17860,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81515,Wyoming,Balance of Sheridan County,9910,53802,9980,56380,10056,56573,10124,57406,10194,58252,10229,58840,10301,59143,10405,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81516,Wyoming,Sublette County,10254,53802,10189,56380,10481,56573,10172,57406,10155,58252,10056,58840,10002,59143,9799,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81517,Wyoming,Big Piney town,563,53802,558,56380,574,56573,555,57406,548,58252,544,58840,540,59143,524,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81518,Wyoming,Marbleton town,1112,53802,1103,56380,1158,56573,1125,57406,1164,58252,1149,58840,1139,59143,1111,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81519,Wyoming,Pinedale town,2027,53802,2009,56380,2059,56573,1990,57406,1970,58252,1946,58840,1931,59143,1890,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81520,Wyoming,Balance of Sublette County,6552,53802,6519,56380,6690,56573,6502,57406,6473,58252,6417,58840,6392,59143,6274,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81521,Wyoming,Sweetwater County,43569,53802,44013,56380,45042,56573,45145,57406,44981,58252,44732,58840,44245,59143,43534,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81522,Wyoming,Bairoil town,105,53802,105,56380,107,56573,106,57406,106,58252,104,58840,102,59143,100,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81523,Wyoming,Granger town,138,53802,138,56380,142,56573,142,57406,140,58252,138,58840,136,59143,133,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81524,Wyoming,Green River city,12396,53802,12442,56380,12709,56573,12652,57406,12584,58252,12428,58840,12255,59143,12070,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81525,Wyoming,Rock Springs city,22985,53802,23329,56380,23914,56573,24052,57406,23961,58252,23971,58840,23736,59143,23350,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81526,Wyoming,Superior town,331,53802,331,56380,337,56573,335,57406,333,58252,327,58840,322,59143,316,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81527,Wyoming,Wamsutter town,450,53802,454,56380,463,56573,487,57406,510,58252,501,58840,494,59143,484,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81528,Wyoming,Balance of Sweetwater County,7164,53802,7214,56380,7370,56573,7371,57406,7347,58252,7263,58840,7200,59143,7081,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81529,Wyoming,Teton County,21295,53802,21476,56380,21709,56573,22326,57406,22817,58252,23029,58840,23180,59143,23265,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81530,Wyoming,Jackson town,9609,53802,9707,56380,9857,56573,10154,57406,10388,58252,10473,58840,10539,59143,10532,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81531,Wyoming,Balance of Teton County,11686,53802,11769,56380,11852,56573,12172,57406,12429,58252,12556,58840,12641,59143,12733,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81532,Wyoming,Uinta County,21093,53802,20899,56380,20999,56573,20960,57406,20845,58252,20780,58840,20711,59143,20495,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81533,Wyoming,Bear River town,517,53802,521,56380,524,56573,521,57406,528,58252,527,58840,526,59143,518,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81534,Wyoming,Evanston city,12360,53802,12197,56380,12232,56573,12198,57406,12117,58252,12062,58840,11994,59143,11866,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81535,Wyoming,Lyman town,2101,53802,2086,56380,2095,56573,2092,57406,2081,58252,2081,58840,2080,59143,2067,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81536,Wyoming,Mountain View town,1294,53802,1294,56380,1312,56573,1310,57406,1300,58252,1290,58840,1282,59143,1261,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81537,Wyoming,Balance of Uinta County,4821,53802,4801,56380,4836,56573,4839,57406,4819,58252,4820,58840,4829,59143,4783,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81538,Wyoming,Washakie County,8537,53802,8460,56380,8421,56573,8427,57406,8288,58252,8296,58840,8188,59143,8064,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81539,Wyoming,Ten Sleep town,262,53802,259,56380,257,56573,259,57406,257,58252,257,58840,255,59143,257,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
81540,Wyoming,Worland city,5488,53802,5440,56380,5424,56573,5425,57406,5335,58252,5341,58840,5273,59143,5189,60938,Kitzingen Brewery,Wyoming,Michigan,UNITED STATES,2015.0,Y,N
